,Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Phone_Status,Email_Status
818,EMP1818,Alice,Brown,30.0,DevOps-New York,Inactive,12/24/2022,70405.23,alice.brown@example.com,8065625903,Poor,True,DevOps,New York,Valid,Needs Verification
819,EMP1819,Heidi,Smith,30.0,Admin-Nevada,Inactive,9/5/2021,89919.35,heidi.smith@example.com,5990802710,Excellent,True,Admin,Nevada,Valid,Needs Verification
820,EMP1820,Eva,Davis,40.0,DevOps-California,Active,4/8/2023,50568.35,eva.davis@example.com,2218231554,Good,True,DevOps,California,Valid,Needs Verification
821,EMP1821,Grace,Brown,30.0,HR-Texas,Inactive,1/29/2023,85547.87,grace.brown@example.com,1651768085,Good,False,HR,Texas,Valid,Needs Verification
822,EMP1822,Frank,Miller,25.0,HR-Texas,Active,6/3/2022,99155.53,frank.miller@example.com,6281372142,Poor,True,HR,Texas,Valid,Needs Verification
823,EMP1823,Frank,Davis,40.0,Finance-Florida,Inactive,1/21/2023,64785.13,frank.davis@example.com,3080037002,Average,True,Finance,Florida,Valid,Needs Verification
824,EMP1824,Charlie,Garcia,30.0,Sales-Florida,Inactive,9/16/2024,79206.48,charlie.garcia@example.com,3228556607,Good,False,Sales,Florida,Valid,Needs Verification
825,EMP1825,Charlie,Brown,30.0,Cloud Tech-Texas,Pending,2/2/2020,60079.71,charlie.brown@example.com,4706810389,Average,True,Cloud Tech,Texas,Valid,Needs Verification
826,EMP1826,Grace,Williams,30.0,Cloud Tech-New York,Pending,7/8/2024,79109.88,grace.williams@example.com,3397051957,Poor,False,Cloud Tech,New York,Valid,Needs Verification
827,EMP1827,Grace,Johnson,30.0,Admin-Florida,Pending,5/18/2022,88643.5,grace.johnson@example.com,2632809447,Poor,False,Admin,Florida,Valid,Needs Verification
828,EMP1828,Frank,Davis,30.0,Admin-Florida,Pending,1/16/2020,90455.7,frank.davis@example.com,5862394534,Excellent,False,Admin,Florida,Valid,Needs Verification
829,EMP1829,David,Garcia,30.0,HR-Florida,Pending,3/26/2023,75687.9,david.garcia@example.com,4614707985,Good,True,HR,Florida,Valid,Needs Verification
830,EMP1830,Heidi,Jones,35.0,Cloud Tech-Illinois,Inactive,11/15/2023,55604.42,heidi.jones@example.com,3210613393,Average,False,Cloud Tech,Illinois,Valid,Needs Verification
831,EMP1831,Eva,Jones,40.0,Sales-Texas,Pending,12/27/2024,92704.94,eva.jones@example.com,3945703942,Excellent,False,Sales,Texas,Valid,Needs Verification
832,EMP1832,Bob,Williams,30.0,Sales-California,Pending,4/18/2020,113250.97,bob.williams@example.com,8040325375,Good,True,Sales,California,Valid,Needs Verification
833,EMP1833,Alice,Brown,40.0,Finance-Illinois,Inactive,3/21/2023,101367.02,alice.brown@example.com,5769277893,Excellent,False,Finance,Illinois,Valid,Needs Verification
834,EMP1834,Eva,Smith,35.0,Admin-Texas,Pending,5/8/2023,102459.77,eva.smith@example.com,3191009003,Poor,False,Admin,Texas,Valid,Needs Verification
835,EMP1835,Eva,Brown,25.0,DevOps-Florida,Pending,12/12/2020,90100.2,eva.brown@example.com,,Good,False,DevOps,Florida,Invalid,Needs Verification
836,EMP1836,Eva,Williams,30.0,Cloud Tech-California,Inactive,6/17/2020,58877.49,eva.williams@example.com,3651460400,Excellent,False,Cloud Tech,California,Valid,Needs Verification
837,EMP1837,Eva,Jones,35.0,Admin-Illinois,Inactive,7/17/2021,85547.87,eva.jones@example.com,4247310719,Excellent,False,Admin,Illinois,Valid,Needs Verification
838,EMP1838,Bob,Brown,30.0,Admin-Illinois,Pending,11/5/2020,96140.89,bob.brown@example.com,1137984408,Average,True,Admin,Illinois,Valid,Needs Verification
839,EMP1839,Charlie,Jones,35.0,DevOps-New York,Inactive,1/5/2021,105956.04,charlie.jones@example.com,7123166006,Excellent,False,DevOps,New York,Valid,Needs Verification
840,EMP1840,Frank,Davis,25.0,Admin-Illinois,Active,9/11/2024,84716.38,frank.davis@example.com,6762090143,Good,False,Admin,Illinois,Valid,Needs Verification
841,EMP1841,Grace,Garcia,30.0,DevOps-Florida,Pending,7/29/2023,61709.83,grace.garcia@example.com,7340433699,Good,True,DevOps,Florida,Valid,Needs Verification
842,EMP1842,Frank,Smith,25.0,DevOps-California,Active,4/17/2020,61732.03,frank.smith@example.com,9687304518,Average,True,DevOps,California,Valid,Needs Verification
843,EMP1843,Eva,Davis,40.0,DevOps-Illinois,Active,2/16/2022,97845.7,eva.davis@example.com,5778255881,Good,True,DevOps,Illinois,Valid,Needs Verification
844,EMP1844,Eva,Jones,30.0,Sales-Florida,Active,8/14/2021,114905.58,eva.jones@example.com,5562965753,Poor,False,Sales,Florida,Valid,Needs Verification
845,EMP1845,Frank,Jones,30.0,DevOps-Texas,Active,12/24/2022,94619.69,frank.jones@example.com,2786561941,Good,True,DevOps,Texas,Valid,Needs Verification
846,EMP1846,Grace,Johnson,30.0,DevOps-California,Inactive,7/7/2021,68696.15,grace.johnson@example.com,5577820581,Good,False,DevOps,California,Valid,Needs Verification
847,EMP1847,Grace,Johnson,40.0,DevOps-Nevada,Active,2/12/2024,97032.29,grace.johnson@example.com,9582923615,Excellent,False,DevOps,Nevada,Valid,Needs Verification
848,EMP1848,Frank,Davis,30.0,HR-Illinois,Active,10/9/2023,50593.33,frank.davis@example.com,1880819047,Excellent,True,HR,Illinois,Valid,Needs Verification
849,EMP1849,Grace,Miller,25.0,Sales-Texas,Pending,7/2/2022,74606.15,grace.miller@example.com,2357155867,Good,True,Sales,Texas,Valid,Needs Verification
850,EMP1850,Eva,Davis,30.0,Cloud Tech-Texas,Pending,7/7/2020,53981.73,eva.davis@example.com,6395613722,Average,False,Cloud Tech,Texas,Valid,Needs Verification
851,EMP1851,David,Johnson,30.0,DevOps-Texas,Pending,9/2/2020,56047.05,david.johnson@example.com,,Excellent,True,DevOps,Texas,Invalid,Needs Verification
852,EMP1852,Grace,Jones,30.0,Admin-Texas,Pending,1/12/2021,67733.5,grace.jones@example.com,3813000412,Average,False,Admin,Texas,Valid,Needs Verification
853,EMP1853,Bob,Williams,40.0,HR-Florida,Pending,9/29/2023,103891.64,bob.williams@example.com,2114716559,Good,True,HR,Florida,Valid,Needs Verification
854,EMP1854,Charlie,Davis,25.0,HR-Texas,Inactive,3/6/2022,73285.83,charlie.davis@example.com,9456534698,Good,True,HR,Texas,Valid,Needs Verification
855,EMP1855,Eva,Jones,30.0,Finance-Texas,Inactive,2/14/2021,92721.13,eva.jones@example.com,7990707549,Poor,True,Finance,Texas,Valid,Needs Verification
856,EMP1856,Heidi,Williams,25.0,Admin-Illinois,Inactive,3/23/2021,92977.64,heidi.williams@example.com,4768169956,Excellent,False,Admin,Illinois,Valid,Needs Verification
857,EMP1857,Heidi,Williams,35.0,Cloud Tech-Texas,Active,5/24/2020,89994.12,heidi.williams@example.com,,Good,True,Cloud Tech,Texas,Invalid,Needs Verification
858,EMP1858,Heidi,Johnson,25.0,Finance-New York,Pending,8/4/2023,50060.73,heidi.johnson@example.com,3176539704,Poor,False,Finance,New York,Valid,Needs Verification
859,EMP1859,Grace,Davis,35.0,Admin-Nevada,Inactive,3/12/2022,90224.82,grace.davis@example.com,4873961028,Excellent,False,Admin,Nevada,Valid,Needs Verification
860,EMP1860,Heidi,Brown,40.0,Finance-Florida,Pending,5/18/2024,106859.3,heidi.brown@example.com,,Good,False,Finance,Florida,Invalid,Needs Verification
861,EMP1861,David,Smith,25.0,Finance-Nevada,Inactive,9/5/2020,89707.07,david.smith@example.com,8049187273,Good,False,Finance,Nevada,Valid,Needs Verification
862,EMP1862,Frank,Johnson,35.0,DevOps-California,Inactive,4/23/2020,94259.08,frank.johnson@example.com,2049561212,Excellent,True,DevOps,California,Valid,Needs Verification
863,EMP1863,Bob,Johnson,35.0,Sales-California,Active,9/18/2024,82174.75,bob.johnson@example.com,7730626041,Excellent,False,Sales,California,Valid,Needs Verification
864,EMP1864,David,Brown,30.0,Sales-Texas,Inactive,9/15/2023,63370.22,david.brown@example.com,3597371121,Excellent,False,Sales,Texas,Valid,Needs Verification
865,EMP1865,Bob,Smith,35.0,Finance-Texas,Pending,6/15/2022,101472.69,bob.smith@example.com,2990775607,Good,True,Finance,Texas,Valid,Needs Verification
866,EMP1866,David,Jones,25.0,DevOps-Illinois,Active,9/28/2022,77213.73,david.jones@example.com,5816704685,Good,False,DevOps,Illinois,Valid,Needs Verification
867,EMP1867,Eva,Miller,40.0,Sales-Florida,Active,3/16/2020,73749.96,eva.miller@example.com,1114576831,Poor,True,Sales,Florida,Valid,Needs Verification
868,EMP1868,Alice,Davis,40.0,Cloud Tech-New York,Pending,9/28/2023,86618.37,alice.davis@example.com,1021923784,Average,False,Cloud Tech,New York,Valid,Needs Verification
869,EMP1869,Charlie,Miller,30.0,Admin-Texas,Active,2/15/2024,59911.33,charlie.miller@example.com,8471296179,Excellent,True,Admin,Texas,Valid,Needs Verification
870,EMP1870,Heidi,Jones,30.0,Cloud Tech-New York,Pending,8/21/2023,59137.64,heidi.jones@example.com,3324260507,Good,False,Cloud Tech,New York,Valid,Needs Verification
871,EMP1871,Alice,Garcia,35.0,Cloud Tech-Florida,Pending,12/15/2020,108474.65,alice.garcia@example.com,,Good,True,Cloud Tech,Florida,Invalid,Needs Verification
872,EMP1872,Bob,Johnson,25.0,Finance-Illinois,Pending,3/27/2021,54417.71,bob.johnson@example.com,3733777311,Excellent,False,Finance,Illinois,Valid,Needs Verification
873,EMP1873,Frank,Smith,40.0,HR-Texas,Pending,3/25/2023,88211.94,frank.smith@example.com,6881228216,Average,False,HR,Texas,Valid,Needs Verification
874,EMP1874,David,Johnson,25.0,Sales-New York,Inactive,5/9/2020,58452.18,david.johnson@example.com,8192365345,Excellent,True,Sales,New York,Valid,Needs Verification
875,EMP1875,Grace,Williams,30.0,DevOps-California,Pending,12/3/2020,80706.28,grace.williams@example.com,,Average,True,DevOps,California,Invalid,Needs Verification
876,EMP1876,Alice,Johnson,30.0,Cloud Tech-Nevada,Pending,2/9/2022,85547.87,alice.johnson@example.com,9327986238,Good,True,Cloud Tech,Nevada,Valid,Needs Verification
877,EMP1877,Heidi,Johnson,25.0,Cloud Tech-Texas,Active,7/1/2020,99471.89,heidi.johnson@example.com,8471690617,Average,True,Cloud Tech,Texas,Valid,Needs Verification
878,EMP1878,Eva,Jones,40.0,DevOps-Florida,Pending,9/16/2020,64431.22,eva.jones@example.com,1205464753,Poor,False,DevOps,Florida,Valid,Needs Verification
879,EMP1879,Heidi,Jones,40.0,Admin-New York,Pending,11/17/2023,52633.48,heidi.jones@example.com,8954787697,Good,False,Admin,New York,Valid,Needs Verification
880,EMP1880,Heidi,Jones,30.0,Cloud Tech-Nevada,Inactive,12/13/2021,79315.01,heidi.jones@example.com,9992751757,Poor,True,Cloud Tech,Nevada,Valid,Needs Verification
881,EMP1881,David,Miller,25.0,Sales-Texas,Pending,1/11/2022,110391.17,david.miller@example.com,8914444982,Excellent,False,Sales,Texas,Valid,Needs Verification
882,EMP1882,David,Williams,40.0,DevOps-Nevada,Active,7/20/2021,53714.83,david.williams@example.com,5539354357,Excellent,True,DevOps,Nevada,Valid,Needs Verification
883,EMP1883,Charlie,Garcia,40.0,Finance-New York,Active,10/4/2023,114587.11,charlie.garcia@example.com,6449639242,Excellent,True,Finance,New York,Valid,Needs Verification
884,EMP1884,Frank,Garcia,35.0,Admin-Florida,Inactive,11/15/2021,93177.35,frank.garcia@example.com,5885379820,Average,False,Admin,Florida,Valid,Needs Verification
885,EMP1885,Heidi,Jones,25.0,Cloud Tech-Nevada,Active,1/5/2023,62312.13,heidi.jones@example.com,4339527535,Good,False,Cloud Tech,Nevada,Valid,Needs Verification
886,EMP1886,Heidi,Smith,30.0,Cloud Tech-Texas,Active,1/17/2024,81137.46,heidi.smith@example.com,7497852490,Excellent,False,Cloud Tech,Texas,Valid,Needs Verification
887,EMP1887,Grace,Miller,30.0,DevOps-Nevada,Inactive,4/16/2021,104528.27,grace.miller@example.com,4168601346,Excellent,False,DevOps,Nevada,Valid,Needs Verification
888,EMP1888,Bob,Brown,30.0,DevOps-Florida,Active,2/8/2022,112395.56,bob.brown@example.com,7894896339,Good,False,DevOps,Florida,Valid,Needs Verification
889,EMP1889,Heidi,Smith,25.0,Finance-New York,Active,6/2/2023,81849.36,heidi.smith@example.com,6791766511,Excellent,False,Finance,New York,Valid,Needs Verification
890,EMP1890,Charlie,Davis,40.0,DevOps-New York,Pending,1/4/2022,118288.91,charlie.davis@example.com,2150014187,Poor,False,DevOps,New York,Valid,Needs Verification
891,EMP1891,Charlie,Davis,25.0,DevOps-Illinois,Active,7/28/2021,59555.1,charlie.davis@example.com,4216309000,Good,True,DevOps,Illinois,Valid,Needs Verification
892,EMP1892,Heidi,Smith,40.0,Admin-California,Active,12/20/2024,70661.31,heidi.smith@example.com,5944633398,Good,True,Admin,California,Valid,Needs Verification
893,EMP1893,Charlie,Jones,30.0,Sales-New York,Active,4/23/2022,109988.16,charlie.jones@example.com,9485320894,Good,True,Sales,New York,Valid,Needs Verification
894,EMP1894,David,Brown,30.0,Finance-Florida,Inactive,1/30/2020,101101.24,david.brown@example.com,3263890218,Poor,True,Finance,Florida,Valid,Needs Verification
895,EMP1895,David,Brown,30.0,HR-Florida,Pending,3/31/2021,112427.58,david.brown@example.com,9471136336,Good,True,HR,Florida,Valid,Needs Verification
896,EMP1896,Charlie,Miller,30.0,Cloud Tech-Florida,Active,3/23/2020,119389.15,charlie.miller@example.com,9223410345,Poor,False,Cloud Tech,Florida,Valid,Needs Verification
897,EMP1897,Alice,Brown,40.0,Sales-Florida,Inactive,7/16/2024,105861.23,alice.brown@example.com,9967331166,Good,True,Sales,Florida,Valid,Needs Verification
898,EMP1898,Heidi,Davis,40.0,Admin-Texas,Pending,3/22/2024,50869.61,heidi.davis@example.com,7269608436,Average,True,Admin,Texas,Valid,Needs Verification
899,EMP1899,David,Williams,30.0,HR-California,Active,8/19/2023,85547.87,david.williams@example.com,6855078966,Excellent,True,HR,California,Valid,Needs Verification
900,EMP1900,Eva,Jones,30.0,DevOps-Florida,Pending,3/10/2024,90856.21,eva.jones@example.com,9352196262,Average,True,DevOps,Florida,Valid,Needs Verification
901,EMP1901,Heidi,Brown,30.0,DevOps-Florida,Active,6/5/2024,111008.63,heidi.brown@example.com,3556434368,Excellent,True,DevOps,Florida,Valid,Needs Verification
902,EMP1902,Alice,Miller,25.0,Finance-Nevada,Inactive,12/23/2022,52289.99,alice.miller@example.com,7093170694,Poor,True,Finance,Nevada,Valid,Needs Verification
903,EMP1903,Eva,Davis,30.0,Sales-Illinois,Active,6/1/2024,97926.56,eva.davis@example.com,5607676163,Average,True,Sales,Illinois,Valid,Needs Verification
904,EMP1904,Frank,Williams,25.0,Sales-Nevada,Inactive,12/23/2024,53609.38,frank.williams@example.com,5345472238,Good,False,Sales,Nevada,Valid,Needs Verification
905,EMP1905,Heidi,Johnson,30.0,Cloud Tech-California,Inactive,12/24/2020,95372.09,heidi.johnson@example.com,8983065030,Excellent,False,Cloud Tech,California,Valid,Needs Verification
906,EMP1906,David,Johnson,30.0,HR-New York,Pending,8/20/2020,95432.69,david.johnson@example.com,2198041846,Excellent,True,HR,New York,Valid,Needs Verification
907,EMP1907,David,Williams,30.0,HR-California,Inactive,10/28/2022,97615.87,david.williams@example.com,2426423641,Average,False,HR,California,Valid,Needs Verification
908,EMP1908,Bob,Davis,35.0,HR-Florida,Inactive,10/23/2022,86867.78,bob.davis@example.com,8131909247,Poor,False,HR,Florida,Valid,Needs Verification
909,EMP1909,Eva,Miller,40.0,Sales-California,Pending,11/20/2023,106615.71,eva.miller@example.com,7623039110,Average,False,Sales,California,Valid,Needs Verification
910,EMP1910,Bob,Williams,30.0,Finance-Texas,Active,3/11/2022,112856.21,bob.williams@example.com,4281785227,Poor,False,Finance,Texas,Valid,Needs Verification
911,EMP1911,Bob,Jones,25.0,Admin-California,Active,11/28/2023,60356.78,bob.jones@example.com,2305248087,Poor,True,Admin,California,Valid,Needs Verification
912,EMP1912,David,Jones,30.0,DevOps-Texas,Inactive,5/3/2022,117870.22,david.jones@example.com,,Excellent,False,DevOps,Texas,Invalid,Needs Verification
913,EMP1913,Charlie,Johnson,40.0,HR-Florida,Inactive,2/19/2024,95127.91,charlie.johnson@example.com,5947372131,Average,False,HR,Florida,Valid,Needs Verification
914,EMP1914,Bob,Brown,25.0,Admin-Illinois,Pending,11/18/2021,78818.42,bob.brown@example.com,9016204786,Average,False,Admin,Illinois,Valid,Needs Verification
915,EMP1915,Frank,Miller,40.0,Sales-Nevada,Pending,12/21/2022,108933.55,frank.miller@example.com,6886878598,Poor,True,Sales,Nevada,Valid,Needs Verification
916,EMP1916,Eva,Johnson,30.0,Admin-California,Active,6/4/2024,68200.52,eva.johnson@example.com,6486287202,Average,True,Admin,California,Valid,Needs Verification
917,EMP1917,Eva,Brown,25.0,Admin-California,Inactive,7/22/2022,116934.97,eva.brown@example.com,1954196663,Good,True,Admin,California,Valid,Needs Verification
918,EMP1918,Charlie,Brown,30.0,HR-New York,Active,9/14/2024,99567.78,charlie.brown@example.com,5057303626,Good,True,HR,New York,Valid,Needs Verification
919,EMP1919,Charlie,Garcia,30.0,Admin-Texas,Active,10/10/2021,90216.76,charlie.garcia@example.com,9246320373,Average,True,Admin,Texas,Valid,Needs Verification
920,EMP1920,Frank,Jones,30.0,Admin-Illinois,Pending,3/12/2020,96588.73,frank.jones@example.com,7677537259,Average,True,Admin,Illinois,Valid,Needs Verification
921,EMP1921,Charlie,Davis,35.0,Finance-Illinois,Active,12/28/2022,71109.18,charlie.davis@example.com,3214505765,Poor,True,Finance,Illinois,Valid,Needs Verification
922,EMP1922,Grace,Smith,40.0,Admin-Florida,Inactive,11/15/2020,50300.6,grace.smith@example.com,1945887070,Good,False,Admin,Florida,Valid,Needs Verification
923,EMP1923,Frank,Davis,35.0,Finance-California,Pending,9/27/2023,60295.84,frank.davis@example.com,5534820127,Good,False,Finance,California,Valid,Needs Verification
924,EMP1924,Heidi,Smith,35.0,DevOps-Texas,Pending,9/7/2022,113012.21,heidi.smith@example.com,4008385075,Excellent,False,DevOps,Texas,Valid,Needs Verification
925,EMP1925,Bob,Williams,35.0,Cloud Tech-Florida,Pending,9/18/2024,65425.54,bob.williams@example.com,5975954507,Poor,True,Cloud Tech,Florida,Valid,Needs Verification
926,EMP1926,Frank,Jones,25.0,Sales-Nevada,Active,4/9/2023,86850.37,frank.jones@example.com,9177680897,Excellent,True,Sales,Nevada,Valid,Needs Verification
927,EMP1927,Eva,Brown,30.0,Cloud Tech-Texas,Pending,10/5/2024,81182.07,eva.brown@example.com,1265742230,Good,True,Cloud Tech,Texas,Valid,Needs Verification
928,EMP1928,Bob,Miller,30.0,Finance-New York,Inactive,10/12/2021,92222.03,bob.miller@example.com,9646300401,Poor,True,Finance,New York,Valid,Needs Verification
929,EMP1929,Alice,Smith,35.0,Finance-New York,Pending,10/14/2024,79934.83,alice.smith@example.com,3693626893,Average,True,Finance,New York,Valid,Needs Verification
930,EMP1930,Alice,Davis,35.0,HR-California,Inactive,7/1/2022,111201.12,alice.davis@example.com,3012047136,Poor,False,HR,California,Valid,Needs Verification
931,EMP1931,Heidi,Brown,40.0,Finance-California,Active,7/8/2024,100960.05,heidi.brown@example.com,2711759573,Average,False,Finance,California,Valid,Needs Verification
932,EMP1932,Grace,Smith,30.0,Sales-Illinois,Active,10/21/2020,64544.87,grace.smith@example.com,9885582983,Average,True,Sales,Illinois,Valid,Needs Verification
933,EMP1933,Frank,Smith,25.0,Sales-Florida,Active,1/14/2020,78662.24,frank.smith@example.com,9330674583,Poor,True,Sales,Florida,Valid,Needs Verification
934,EMP1934,Grace,Garcia,30.0,Sales-Florida,Pending,3/9/2023,102867.06,grace.garcia@example.com,7609441282,Average,True,Sales,Florida,Valid,Needs Verification
935,EMP1935,Charlie,Smith,40.0,HR-Illinois,Inactive,3/27/2020,107595.95,charlie.smith@example.com,3372188565,Excellent,True,HR,Illinois,Valid,Needs Verification
936,EMP1936,Eva,Miller,40.0,Sales-Nevada,Inactive,4/4/2021,85547.87,eva.miller@example.com,6954132970,Good,False,Sales,Nevada,Valid,Needs Verification
937,EMP1937,Eva,Jones,35.0,DevOps-Nevada,Inactive,9/11/2020,95766.91,eva.jones@example.com,5066626704,Average,True,DevOps,Nevada,Valid,Needs Verification
938,EMP1938,Grace,Miller,30.0,Finance-Nevada,Pending,5/16/2021,51990.98,grace.miller@example.com,5143776935,Excellent,True,Finance,Nevada,Valid,Needs Verification
939,EMP1939,Heidi,Johnson,25.0,Sales-Nevada,Inactive,4/5/2023,83634.01,heidi.johnson@example.com,6343925294,Average,True,Sales,Nevada,Valid,Needs Verification
940,EMP1940,Eva,Brown,40.0,DevOps-Texas,Inactive,11/15/2022,85547.87,eva.brown@example.com,9611110285,Good,True,DevOps,Texas,Valid,Needs Verification
941,EMP1941,Eva,Jones,30.0,Sales-Texas,Active,10/16/2021,82273.08,eva.jones@example.com,7120072023,Excellent,False,Sales,Texas,Valid,Needs Verification
942,EMP1942,Frank,Garcia,30.0,Cloud Tech-California,Inactive,5/9/2022,94537.3,frank.garcia@example.com,5591024509,Good,True,Cloud Tech,California,Valid,Needs Verification
943,EMP1943,Alice,Jones,35.0,HR-Illinois,Pending,6/6/2020,85970.65,alice.jones@example.com,9109032670,Good,True,HR,Illinois,Valid,Needs Verification
944,EMP1944,Charlie,Jones,25.0,Sales-New York,Pending,10/22/2021,111071.02,charlie.jones@example.com,4949819420,Excellent,False,Sales,New York,Valid,Needs Verification
945,EMP1945,Eva,Davis,35.0,DevOps-Nevada,Pending,1/12/2022,56708.34,eva.davis@example.com,7942817933,Excellent,False,DevOps,Nevada,Valid,Needs Verification
946,EMP1946,Charlie,Jones,25.0,Admin-Illinois,Inactive,2/2/2022,104516.55,charlie.jones@example.com,,Excellent,False,Admin,Illinois,Invalid,Needs Verification
947,EMP1947,Charlie,Garcia,25.0,Admin-New York,Pending,3/28/2021,108210.15,charlie.garcia@example.com,6634533721,Poor,True,Admin,New York,Valid,Needs Verification
948,EMP1948,Bob,Miller,40.0,Finance-Texas,Active,8/3/2024,85547.87,bob.miller@example.com,,Excellent,True,Finance,Texas,Invalid,Needs Verification
949,EMP1949,Frank,Jones,35.0,DevOps-California,Active,7/31/2024,80935.65,frank.jones@example.com,1455937660,Excellent,False,DevOps,California,Valid,Needs Verification
950,EMP1950,Frank,Williams,30.0,DevOps-California,Active,3/4/2024,107020.19,frank.williams@example.com,8943705262,Excellent,False,DevOps,California,Valid,Needs Verification
951,EMP1951,Charlie,Brown,30.0,HR-New York,Active,9/23/2020,118677.67,charlie.brown@example.com,5100462775,Excellent,False,HR,New York,Valid,Needs Verification
952,EMP1952,Bob,Jones,25.0,Cloud Tech-Florida,Inactive,3/28/2020,63744.57,bob.jones@example.com,5725659201,Average,False,Cloud Tech,Florida,Valid,Needs Verification
953,EMP1953,Alice,Brown,40.0,Cloud Tech-California,Active,5/15/2020,85547.87,alice.brown@example.com,4617520237,Poor,False,Cloud Tech,California,Valid,Needs Verification
954,EMP1954,Bob,Williams,25.0,Sales-New York,Pending,2/13/2021,62934.73,bob.williams@example.com,9743260054,Good,False,Sales,New York,Valid,Needs Verification
955,EMP1955,Bob,Williams,30.0,DevOps-California,Pending,12/13/2021,74654.23,bob.williams@example.com,9550178331,Excellent,True,DevOps,California,Valid,Needs Verification
956,EMP1956,David,Brown,30.0,Sales-Texas,Active,8/5/2024,85547.87,david.brown@example.com,5848689992,Average,True,Sales,Texas,Valid,Needs Verification
957,EMP1957,David,Smith,30.0,HR-New York,Pending,1/9/2020,118150.59,david.smith@example.com,6079848703,Average,True,HR,New York,Valid,Needs Verification
958,EMP1958,David,Johnson,30.0,DevOps-Florida,Inactive,11/30/2023,91256.64,david.johnson@example.com,5069176798,Average,False,DevOps,Florida,Valid,Needs Verification
959,EMP1959,Bob,Davis,30.0,HR-Florida,Inactive,3/14/2021,85997.57,bob.davis@example.com,3593744038,Good,False,HR,Florida,Valid,Needs Verification
960,EMP1960,Frank,Smith,25.0,Finance-Texas,Pending,10/5/2020,84707.12,frank.smith@example.com,4640830372,Excellent,False,Finance,Texas,Valid,Needs Verification
961,EMP1961,Eva,Smith,30.0,DevOps-Texas,Active,11/2/2021,84559.9,eva.smith@example.com,6060148859,Poor,False,DevOps,Texas,Valid,Needs Verification
962,EMP1962,Heidi,Miller,30.0,DevOps-California,Pending,9/18/2024,81076.91,heidi.miller@example.com,8490793883,Poor,False,DevOps,California,Valid,Needs Verification
963,EMP1963,Eva,Davis,40.0,Admin-Texas,Inactive,10/22/2023,85547.87,eva.davis@example.com,1368528305,Average,False,Admin,Texas,Valid,Needs Verification
964,EMP1964,Heidi,Davis,25.0,Finance-Florida,Pending,9/10/2023,97356.31,heidi.davis@example.com,1537012423,Good,True,Finance,Florida,Valid,Needs Verification
965,EMP1965,Grace,Smith,40.0,DevOps-Illinois,Active,2/27/2024,114770.32,grace.smith@example.com,4626325143,Good,True,DevOps,Illinois,Valid,Needs Verification
966,EMP1966,Bob,Jones,35.0,Admin-California,Active,5/3/2023,109082.07,bob.jones@example.com,8811210313,Good,False,Admin,California,Valid,Needs Verification
967,EMP1967,David,Miller,40.0,DevOps-Florida,Inactive,4/15/2024,99944.57,david.miller@example.com,2175188780,Poor,True,DevOps,Florida,Valid,Needs Verification
968,EMP1968,Eva,Miller,40.0,HR-Florida,Pending,5/20/2023,116509.72,eva.miller@example.com,7941515262,Average,False,HR,Florida,Valid,Needs Verification
969,EMP1969,Eva,Williams,30.0,Finance-Texas,Active,5/28/2021,84253.9,eva.williams@example.com,8409112251,Excellent,True,Finance,Texas,Valid,Needs Verification
970,EMP1970,Charlie,Garcia,25.0,Cloud Tech-Nevada,Active,8/27/2024,54776.01,charlie.garcia@example.com,8837505660,Poor,False,Cloud Tech,Nevada,Valid,Needs Verification
971,EMP1971,Charlie,Davis,40.0,Sales-Nevada,Inactive,11/8/2020,71192.68,charlie.davis@example.com,8632397912,Average,False,Sales,Nevada,Valid,Needs Verification
972,EMP1972,Bob,Smith,30.0,Finance-Florida,Active,8/24/2021,96346.53,bob.smith@example.com,7876553006,Average,True,Finance,Florida,Valid,Needs Verification
973,EMP1973,Eva,Williams,30.0,HR-Illinois,Pending,2/6/2020,116680.63,eva.williams@example.com,3095055604,Excellent,True,HR,Illinois,Valid,Needs Verification
974,EMP1974,Grace,Brown,25.0,Finance-Florida,Inactive,10/12/2024,76343.56,grace.brown@example.com,7121988191,Excellent,False,Finance,Florida,Valid,Needs Verification
975,EMP1975,Alice,Johnson,30.0,Sales-Nevada,Inactive,12/16/2024,99424.14,alice.johnson@example.com,7788519052,Excellent,False,Sales,Nevada,Valid,Needs Verification
976,EMP1976,Charlie,Garcia,35.0,DevOps-Florida,Inactive,4/13/2024,57656.74,charlie.garcia@example.com,4864010423,Good,True,DevOps,Florida,Valid,Needs Verification
977,EMP1977,Heidi,Garcia,40.0,Sales-New York,Pending,4/24/2020,77396.94,heidi.garcia@example.com,6245618516,Excellent,True,Sales,New York,Valid,Needs Verification
978,EMP1978,Grace,Garcia,30.0,DevOps-California,Inactive,10/18/2021,54299.68,grace.garcia@example.com,4460045211,Average,False,DevOps,California,Valid,Needs Verification
979,EMP1979,Charlie,Miller,35.0,HR-Nevada,Pending,2/25/2020,103563.58,charlie.miller@example.com,8991511454,Excellent,True,HR,Nevada,Valid,Needs Verification
980,EMP1980,Grace,Brown,25.0,Finance-California,Inactive,4/23/2022,74588.85,grace.brown@example.com,1293913043,Average,False,Finance,California,Valid,Needs Verification
